name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2016-04-10T02:00:00,33.8,24.8,20.2,57.26,0,0,,0,0.14,25.3,12.4,146,1019.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T03:00:00,34.4,24.4,20.7,56.8,0,0,,0,0.12,20.8,15.9,153,1018.8,100,9.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T04:00:00,34.7,25.4,21.2,57.52,0,0,,0,0.09,23,14,143,1018,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T05:00:00,34.5,24.8,22.7,61.69,0.006,100,"rain,snow",0,0.07,,14.9,150,1016.7,100,9.2,,,,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T06:00:00,35.1,24.9,22.8,60.62,0.003,100,"rain,snow",0,0.05,25.3,17.1,152,1015.5,100,9.9,,,,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T07:00:00,34.8,25.4,24.6,65.93,0.008,100,"rain,snow",0,0.02,23.9,14.4,163,1015,92.8,9.9,,,,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T08:00:00,35.8,26.2,25.3,65.43,0.021,100,rain,0,0,24.5,15.6,163,1014.3,92.8,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T09:00:00,39.4,29.9,26,58.37,0.006,100,rain,0,0,25.6,19,170,1012.9,90.3,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T10:00:00,41.5,33,25.9,53.56,0,0,,0,0,29.6,17.7,180,1012.5,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T11:00:00,41.8,34.8,27.8,57.33,0,0,,0,0,23.6,12.8,180,1011.8,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T12:00:00,43.9,36.5,30.2,58.41,0.003,100,rain,0,0,25.3,15.9,187,1010.9,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T13:00:00,44.2,36.4,35.8,72.11,0,0,,0,0,29.9,18.2,199,1010,100,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T14:00:00,44.3,36.9,39,81.61,0.014,100,rain,0,0,28.7,16.8,190,1009.3,100,7.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T15:00:00,43.8,37,39.6,85.1,0.003,100,rain,0,0,24.5,14,196,1008.7,100,5.7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T16:00:00,44.6,38.2,41.4,88.32,0.033,100,rain,0,0,19.7,13.7,192,1007.7,100,5.2,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T17:00:00,46.7,41.2,43.4,88.21,0.001,100,rain,0,0,,12.3,199,1007.1,100,7.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T18:00:00,47.6,42.7,45,90.44,0.01,100,rain,0,0,,11,203,1007.3,100,3.7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T19:00:00,47.6,43.6,46,94.05,0.004,100,rain,0,0,17.2,8.7,219,1007.4,100,2.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T20:00:00,48.2,44.1,46.7,94.56,0,0,,0,0,,9.2,212,1007.6,100,2.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T21:00:00,49.3,45.8,47,91.9,0.004,100,rain,0,0,,8.3,221,1007.9,100,3.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T22:00:00,49.6,45.7,47.9,93.97,0.004,100,rain,0,0,,9.5,219,1007.9,100,5.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T23:00:00,50.8,50.8,47.9,89.98,0.001,100,rain,0,0,,10.3,238,1008.2,100,5.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T00:00:00,50.8,50.8,48.8,93.06,0.002,100,rain,0,0,,10.8,240,1007.6,100,5.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T01:00:00,50.8,50.8,48.8,93.06,0.001,100,rain,0,0,,9.7,252,1008,100,4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T02:00:00,50,50,48.7,95.35,0,0,,0,0,,6.5,266,1008.7,100,4.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T03:00:00,49.5,47.9,47,91.2,0,0,,0,0,,4.5,263,1008.3,98.7,6.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T04:00:00,48,46.2,46.1,93.2,0,0,,0,0,,4.5,227,1008.5,85.6,7,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T05:00:00,47.3,44.7,45.6,93.83,0,0,,0,0,,5.5,252,1009.2,85.6,5.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T06:00:00,45.7,42.5,43.5,91.91,0,0,,0,0,,6.1,255,1009.8,85.6,9.7,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T07:00:00,46.2,42.5,40.6,80.68,0,0,,0,0,,7.2,272,1010.6,85.6,9.7,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T08:00:00,46.9,41.8,38.6,72.77,0,0,,0,0,,11.3,283,1011.3,85.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T09:00:00,47.3,42.1,36.1,64.91,0,0,,0,0,,11.9,282,1011.6,85.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T10:00:00,48,42.8,34.9,60.4,0,0,,0,0,,12.3,289,1011.7,85.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T11:00:00,48,42.2,31.2,52.06,0,0,,0,0,,14.7,282,1012.4,85.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T12:00:00,48.6,42.4,30.8,49.92,0,0,,0,0,25,17,271,1013.1,91.5,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T13:00:00,48.7,42.4,28,44.5,0,0,,0,0,22.5,17.4,276,1013.6,78.4,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T14:00:00,47.7,40.7,26.5,43.37,0,0,,0,0,26.8,19.4,286,1014.1,69.5,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T15:00:00,48.8,42.9,26.5,41.64,0,0,,0,0,29,16,287,1014.1,72.8,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T16:00:00,50,50,24.4,36.45,0,0,,0,0,27.9,15.2,299,1014,72.8,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T17:00:00,51.4,51.4,23.3,33.1,0,0,,0,0,28.9,15.1,288,1014.6,72.8,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T18:00:00,50.4,50.4,21.5,31.89,0,0,,0,0,22.9,13.9,296,1015.3,38.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T19:00:00,49.2,44.9,20.7,32.23,0,0,,0,0,,10.4,317,1016.3,38.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T20:00:00,46.9,41.5,20.2,34.38,0,0,,0,0,,12,319,1017.2,27.5,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T21:00:00,45.3,39.8,19,34.64,0,0,,0,0,,11,327,1018.4,6.2,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T22:00:00,44.6,38.2,20.3,37.66,0,0,,0,0,,13.4,345,1019.4,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-11T23:00:00,41.5,36.2,23,47.53,0,0,,0,0,,8.4,358,1020.5,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T00:00:00,39.9,36.6,23.6,51.95,0,0,,0,0,,4.6,342,1021.5,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T01:00:00,38.4,33,23,53.7,0,0,,0,0,,7.4,351,1022.4,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T02:00:00,37,32.8,20.1,50.06,0,0,,0,0,,5.3,345,1023,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T03:00:00,35.5,32.6,20.9,55.07,0,0,,0,0,,3.5,290,1023.5,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T04:00:00,33.7,28.5,20.3,57.58,0,0,,0,0,,5.7,300,1024.3,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T05:00:00,33.5,28,20.3,58.15,0,0,,0,0,,5.9,297,1025.1,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T06:00:00,33.2,27.1,19.8,57.34,0,0,,0,0,,6.8,304,1026.3,18,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T07:00:00,33.5,27.2,20.3,58.16,0,0,,0,0,,7.1,309,1027.2,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T08:00:00,36.4,30,20.4,52,0,0,,0,0,,8.4,327,1028.3,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T09:00:00,39.2,33.4,19.4,44.64,0,0,,0,0,,8.4,354,1028.7,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T10:00:00,41.4,36.5,18.6,39.58,0,0,,0,0,,7.6,3,1028.8,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T11:00:00,43.4,39,19,37.23,0,0,,0,0,,7.5,13,1029.2,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T12:00:00,43.7,39.6,21.7,41.28,0,0,,0,0,19.7,7,75,1029.2,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T13:00:00,45,41.2,23.1,41.75,0,0,,0,0,,7,92,1029.1,6.2,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T14:00:00,44.9,40.1,24.6,44.65,0,0,,0,0,,8.9,67,1029.1,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T15:00:00,45,39.2,24.9,45.02,0,0,,0,0,17.6,11.7,98,1028.7,6.2,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T16:00:00,44.7,39.6,23.8,43.45,0,0,,0,0,,9.9,83,1028.2,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T17:00:00,44.1,37.7,23.8,44.43,0,0,,0,0,,13.1,71,1028,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T18:00:00,43,36.3,21.1,41.43,0,0,,0,0,,12.9,83,1028.1,0,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T19:00:00,41.6,35.4,20.1,41.87,0,0,,0,0,,10.6,93,1028,18,9.9,,,,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T20:00:00,39.4,32.8,21,47.22,0,0,,0,0,,10.1,98,1027.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T21:00:00,38,32.9,22.7,53.72,0,0,,0,0,,6.7,115,1028,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T22:00:00,37.9,33.3,23.7,56.35,0,0,,0,0,,6,91,1028.8,0,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-12T23:00:00,38.4,33.2,25.6,59.84,0,0,,0,0,,6.9,87,1028.4,44,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
